iter	Passed	Remaining
163	9379	47814
164	9429	47718
165	9483	47644
166	9555	47662
167	9608	47584
168	9672	47560
169	9733	47520
170	9798	47502
171	9843	47388
172	9894	47300
173	9952	47247
174	10001	47151
175	10045	47031
176	10089	46912
177	10144	46844
178	10190	46741
179	10239	46647
180	10292	46570
181	10352	46529
182	10417	46509
183	10474	46452
184	10535	46412
185	10584	46321
186	10642	46268
187	10696	46201
188	10764	46188
189	10813	46099
190	10865	46021
191	10923	45970
192	10977	45902
193	11031	45833
194	11083	45754
195	11136	45684
196	11185	45593
197	11247	45556
198	11301	45488
199	11348	45394
200	11396	45303
201	11458	45265
202	11516	45216
203	11567	45134
204	11616	45050
205	11665	44964
206	11721	44904
207	11774	44832
208	11828	44765
209	11885	44711
210	11948	44680
211	12004	44621
212	12062	44570
213	12118	44510
214	12191	44514
215	12237	44418
216	12284	44326
217	12348	44297
218	12412	44264
219	12466	44197
220	12535	44186
221	12606	44180
222	12664	44126
223	12721	44070
224	12772	43993
225	12820	43907
226	12881	43866
227	12945	43831
228	12993	43747
229	13037	43647
230	13086	43565
231	13134	43480
232	13185	43403
233	13248	43368
234	13300	43296
235	13342	43193
236	13406	43159
237	13475	43143
238	13531	43085
239	13591	43038
240	13644	42972
241	13703	42921
242	13769	42894
243	13822	42826
244	13873	42751
245	13937	42719
246	13999	42678
247	14045	42590
248	14098	42521
249	14157	42471
250	14209	42403
251	14261	42331
252	14315	42268
253	14363	42185
254	14417	42121
255	14478	42078
256	14536	42027
257	14595	41975
258	14653	41923
259	14703	41847
260	14759	41789
261	14806	41707
262	14852	41620
263	14910	41568
264	14958	41489
265	15017	41439
266	15078	41394
267	15122	41304
268	15167	41217
269	15219	41149
270	15283	41112
271	15353	41092
272	15401	41014
273	15465	40978
274	15516	40906
275	15577	40863
276	15626	40786
277	15684	40734
278	15741	40678
279	15790	40605
280	15841	40534
281	15904	40494
282	15965	40449
283	16018	40384
284	16074	40328
285	16132	40274
286	16183	40205
287	16240	40151
288	16286	40068
289	16350	40030
290	16418	40003
291	16480	39958
292	16531	39889
293	16581	39817
294	16628	39738
295	16679	39668
296	16732	39607
297	16785	39540
298	16834	39468
299	16888	39407
300	16939	39338
301	17002	39297
302	17059	39242
303	17118	39192
304	17174	39134
305	17230	39079
306	17274	38994
307	17338	38955
308	17384	38876
309	17443	38825
310	17496	38762
311	17568	38740
312	17618	38669
313	17679	38624
314	17722	38539
315	17774	38474
316	17829	38415
317	17884	38356
318	17946	38311
319	18012	38276
320	18060	38203
321	18113	38139
322	18168	38081
323	18233	38043
324	18283	37973
325	18337	37912
326	18396	37861
327	18448	37796
328	18498	37727
329	18543	37649
330	18602	37598
331	18669	37564
332	18718	37494
333	18779	37445
334	18837	37393
335	18884	37318
336	18948	37277
337	19004	37221
338	19063	37170
339	19118	37112
340	19168	37043
341	19226	36991
342	19281	36933
343	19330	36862
344	19385	36805
345	19437	36739
346	19494	36686
347	19541	36613
348	19613	36586
349	19665	36522
350	19727	36476
351	19793	36437
352	19852	36386
353	19910	36334
354	19972	36288
355	20036	36245
356	20087	36179
357	20141	36120
358	20201	36069
359	20259	36016
360	20313	35956
361	20378	35916
362	20430	35851
363	20476	35777
364	20526	35710
365	20578	35646
366	20644	35607
367	20696	35543
368	20754	35491
369	20812	35437
370	20867	35378
371	20917	35312
372	20964	35241
373	21022	35187
374	21075	35125
375	21132	35070
376	21187	35012
377	21243	34956
378	21295	34893
379	21352	34837
380	21400	34769
381	21456	34712
382	21518	34665
383	21574	34609
384	21622	34540
385	21669	34468
386	21724	34410
387	21778	34351
388	21833	34293
389	21881	34225
390	21937	34168
391	21988	34104
392	22042	34045
393	22109	34005
394	22170	33956
395	22212	33879
396	22263	33816
397	22318	33758
398	22389	33725
399	22452	33678
400	22505	33618
401	22559	33558
402	22626	33518
403	22672	33447
404	22732	33397
405	22796	33352
406	22858	33304
407	22919	33255
408	22979	33205
409	23039	33154
410	23098	33101
411	23142	33028
412	23192	32963
413	23253	32913
414	23300	32845
415	23352	32783
416	23403	32720
417	23456	32660
418	23508	32598
419	23560	32535
420	23603	32461
421	23655	32400
422	23717	32352
423	23767	32287
424	23832	32244
425	23879	32176
426	23949	32138
427	24002	32078
428	24053	32015
429	24114	31965
430	24170	31909
431	24221	31846
432	24271	31783
433	24321	31719
434	24368	31650
435	24426	31597
436	24476	31533
437	24535	31481
438	24577	31407
439	24622	31338
440	24674	31276
441	24735	31227
442	24785	31163
443	24838	31104
444	24884	31036
445	24935	30973
446	24990	30916
447	25046	30861
448	25096	30797
449	25152	30741
450	25207	30684
451	25263	30628
452	25316	30570
453	25366	30506
454	25425	30455
455	25483	30401
456	25534	30339
457	25597	30291
458	25655	30238
459	25710	30182
460	25773	30133
461	25828	30076
462	25896	30035
463	25946	29972
464	25999	29913
465	26051	29853
466	26100	29788
467	26146	29722
468	26200	29664
469	26252	29603
470	26304	29544
471	26364	29492
472	26417	29433
473	26467	29371
474	26515	29306
475	26569	29248
476	26629	29197
477	26687	29143
478	26734	29078
479	26789	29021
480	26856	28978
481	26908	28918
482	26963	28861
483	27015	28801
484	27071	28746
485	27130	28693
486	27184	28635
487	27236	28576
488	27292	28520
489	27337	28453
490	27385	28389
491	27431	28323
492	27490	28271
493	27543	28212
494	27595	28152
495	27647	28092
496	27694	28028
497	27756	27979
498	27806	27917
499	27861	27861
500	27910	27798
501	27960	27737
502	28012	27678
503	28060	27614
504	28107	27550
505	28159	27491
506	28209	27430
507	28268	27377
508	28311	27310
509	28354	27242
510	28402	27180
511	28454	27121
512	28499	27055
513	28548	26993
514	28591	26926
515	28652	26875
516	28703	26816
517	28755	26756
518	28805	26696
519	28849	26630
520	28894	26564
521	28951	26511
522	28997	26446
523	29051	26390
524	29106	26334
525	29164	26281
526	29218	26224
527	29271	26167
528	29327	26111
529	29384	26058
530	29441	26003
531	29492	25944
532	29557	25897
533	29604	25835
534	29661	25780
535	29707	25716
536	29760	25659
537	29809	25598
538	29864	25543
539	29912	25481
540	29966	25424
541	30007	25356
542	30058	25297
543	30105	25235
544	30146	25168
545	30209	25119
546	30266	25065
547	30322	25010
548	30370	24949
549	30430	24897
550	30480	24838
551	30530	24778
552	30580	24718
553	30631	24660
554	30683	24601
555	30737	24545
556	30787	24486
557	30841	24429
558	30893	24372
559	30953	24320
560	31022	24275
561	31074	24218
562	31119	24155
563	31169	24095
564	31216	24034
565	31278	23984
566	31329	23925
567	31376	23863
568	31429	23806
569	31479	23747
570	31524	23685
571	31593	23639
572	31637	23576
573	31685	23516
574	31736	23457
575	31794	23404
576	31859	23356
577	31906	23294
578	31970	23246
579	32028	23192
580	32081	23136
581	32147	23088
582	32203	23033
583	32259	22979
584	32310	22921
585	32370	22869
586	32430	22817
587	32477	22756
588	32533	22701
589	32594	22650
590	32654	22598
591	32714	22546
592	32761	22485
593	32819	22432
594	32871	22374
595	32927	22319
596	32992	22271
597	33048	22216
598	33106	22162
599	33155	22103
600	33218	22053
601	33276	22000
602	33329	21943
603	33395	21894
604	33452	21840
605	33506	21784
606	33556	21726
607	33612	21671
608	33667	21615
609	33719	21558
610	33766	21497
611	33822	21443
612	33882	21390
613	33943	21339
614	33994	21281
615	34051	21226
616	34101	21168
617	34162	21116
618	34206	21054
619	34263	21000
620	34333	20953
621	34377	20891
622	34429	20834
623	34484	20778
624	34541	20725
625	34593	20667
626	34642	20608
627	34701	20555
628	34761	20503
629	34809	20443
630	34876	20395
631	34931	20339
632	34987	20284
633	35039	20228
634	35092	20171
635	35158	20122
636	35216	20068
637	35264	20008
638	35335	19962
639	35398	19911
640	35465	19862
641	35515	19804
642	35573	19750
643	35625	19693
644	35697	19647
645	35746	19588
646	35800	19532
647	35864	19481
648	35930	19432
649	35977	19372
650	36038	19319
651	36089	19262
652	36143	19206
653	36195	19149
654	36253	19095
655	36314	19042
656	36379	18992
657	36439	18939
658	36499	18886
659	36551	18829
660	36605	18773
661	36658	18716
662	36714	18661
663	36769	18606
664	36826	18551
665	36886	18498
666	36938	18441
667	36984	18381
668	37029	18320
669	37072	18259
670	37134	18207
671	37195	18154
672	37246	18097
673	37308	18045
674	37361	17988
675	37412	17931
676	37472	17878
677	37527	17822
678	37578	17765
679	37627	17707
680	37689	17654
681	37749	17601
682	37806	17546
683	37858	17490
684	37903	17430
685	37959	17374
686	38007	17316
687	38069	17264
688	38137	17214
689	38191	17158
690	38243	17101
691	38305	17049
692	38363	16995
693	38421	16940
694	38473	16883
695	38526	16827
696	38580	16771
697	38644	16720
698	38699	16664
699	38750	16607
700	38806	16552
701	38860	16496
702	38922	16443
703	38972	16386
704	39033	16333
705	39078	16273
706	39139	16220
707	39195	16165
708	39243	16107
709	39292	16049
710	39349	15994
711	39405	15939
712	39452	15880
713	39509	15825
714	39569	15772
715	39622	15716
716	39675	15660
717	39728	15603
718	39794	15552
719	39859	15500
720	39903	15441
721	39967	15389
722	40009	15328
723	40064	15273
724	40116	15216
725	40186	15166
726	40242	15111
727	40293	15054
728	40343	14997
729	40397	14941
730	40454	14886
731	40505	14829
732	40552	14771
733	40603	14714
734	40651	14656
735	40703	14600
736	40755	14543
737	40814	14489
738	40866	14433
739	40921	14377
740	40981	14324
741	41037	14269
742	41089	14212
743	41155	14160
744	41209	14105
745	41274	14053
746	41325	13996
747	41386	13943
748	41434	13885
749	41482	13827
750	41539	13772
751	41594	13717
752	41654	13663
753	41706	13607
754	41750	13548
755	41800	13491
756	41848	13433
757	41898	13376
758	41956	13322
759	42007	13265
760	42065	13211
761	42127	13157
762	42173	13099
763	42225	13043
764	42282	12988
765	42333	12932
766	42383	12875
767	42442	12821
768	42491	12764
769	42540	12706
770	42600	12653
771	42661	12599
772	42720	12545
773	42773	12489
774	42838	12436
775	42899	12383
776	42949	12326
777	42996	12268
778	43048	12212
779	43101	12156
780	43148	12099
781	43206	12044
782	43263	11990
783	43312	11932
784	43368	11878
785	43425	11823
786	43483	11768
787	43531	11711
788	43578	11654
789	43633	11598
790	43696	11545
791	43749	11489
792	43800	11433
793	43855	11378
794	43910	11322
795	43963	11267
796	44011	11209
797	44065	11154
798	44111	11096
799	44157	11039
800	44209	10983
801	44254	10925
802	44310	10870
803	44369	10816
804	44418	10759
805	44464	10702
806	44510	10645
807	44570	10591
808	44628	10536
809	44721	10490
810	44807	10442
811	44861	10386
812	44912	10330
813	44965	10274
814	45016	10218
815	45066	10162
816	45118	10106
817	45162	10048
818	45209	9991
819	45264	9936
820	45324	9882
821	45384	9827
822	45448	9774
823	45500	9718
824	45551	9662
825	45597	9605
826	45657	9551
827	45707	9494
828	45763	9439
829	45814	9383
830	45866	9327
831	45917	9271
832	45958	9213
833	46004	9156
834	46062	9102
835	46114	9046
836	46159	8989
837	46207	8932
838	46256	8876
839	46310	8821
840	46361	8765
841	46415	8709
842	46464	8653
843	46511	8596
844	46557	8540
845	46621	8486
846	46675	8431
847	46731	8376
848	46785	8321
849	46845	8266
850	46905	8212
851	46960	8157
852	47016	8102
853	47074	8047
854	47124	7991
855	47186	7937
856	47240	7882
857	47292	7827
858	47354	7772
859	47417	7719
860	47480	7665
861	47529	7609
862	47588	7554
863	47644	7499
864	47697	7444
865	47753	7389
866	47819	7335
867	47877	7280
868	47937	7226
869	47987	7170
870	48046	7115
871	48103	7061
872	48159	7005
873	48215	6950
874	48283	6897
875	48334	6841
876	48392	6787
877	48437	6730
878	48493	6675
879	48558	6621
880	48607	6565
881	48655	6509
882	48706	6453
883	48764	6398
884	48811	6342
885	48861	6286
886	48911	6231
887	48967	6176
888	49017	6120
889	49076	6065
890	49143	6012
891	49202	5957
892	49257	5902
893	49315	5847
894	49371	5792
895	49424	5736
896	49482	5681
897	49550	5628
898	49597	5572
899	49653	5517
900	49712	5462
901	49758	5406
902	49813	5350
903	49872	5296
904	49932	5241
905	49982	5185
906	50039	5130
907	50082	5074
908	50140	5019
909	50199	4964
910	50255	4909
911	50308	4854
912	50367	4799
913	50424	4744
914	50474	4688
915	50521	4632
916	50578	4578
917	50635	4523
918	50697	4468
919	50761	4414
920	50816	4358
921	50875	4304
922	50935	4249
923	50990	4194
924	51055	4139
925	51116	4084
926	51181	4030
927	51240	3975
928	51293	3920
929	51350	3865
930	51406	3809
931	51456	3754
932	51512	3699
933	51558	3643
934	51602	3587
935	51657	3532
936	51714	3477
937	51761	3421
938	51809	3365
939	51874	3311
940	51925	3255
941	51982	3200
942	52039	3145
943	52099	3090
944	52139	3034
945	52198	2979
946	52261	2924
947	52311	2869
948	52362	2813
949	52407	2758
950	52459	2702
951	52513	2647
952	52562	2592
953	52616	2537
954	52671	2481
955	52724	2426
956	52783	2371
957	52843	2316
958	52896	2261
959	52952	2206
960	53018	2151
961	53081	2096
962	53138	2041
963	53189	1986
964	53236	1930
965	53285	1875
966	53343	1820
967	53407	1765
968	53464	1710
969	53510	1654
970	53571	1599
971	53627	1544
972	53681	1489
973	53730	1434
974	53782	1379
975	53836	1323
976	53892	1268
977	53941	1213
978	53985	1158
979	54033	1102
980	54086	1047
981	54139	992
982	54198	937
983	54255	882
984	54315	827
985	54365	771
986	54428	716
987	54476	661
988	54544	606
989	54595	551
990	54651	496
991	54708	441
992	54753	385
993	54820	330
994	54875	275
995	54921	220
996	54967	165
997	55019	110
998	55066	55
999	55127	0
